Epoch,Train_Loss,Val_Accuracy
1,1.9717221733641952,0.23949043452739716
2,1.5904085064587528,0.44076430797576904
3,1.3801337121284172,0.4794904291629791
4,1.2250446799683243,0.4163057208061218
5,1.145458850142074,0.481528639793396
6,1.0359507603188083,0.5319744944572449
7,0.9805551105982637,0.6341400742530823
8,0.9170316710864028,0.6394904255867004
9,0.8675846261520909,0.6998725533485413
10,0.8097514273369149,0.7360509037971497
11,0.7950013455462782,0.7319744825363159
12,0.739111354089763,0.7559235095977783
13,0.7423728684039965,0.7329936027526855
14,0.7117439271652535,0.7492993474006653
15,0.6515655056254505,0.7266241908073425
16,0.6530585272671425,0.7666241526603699
17,0.6035787418280563,0.7612738609313965
18,0.6269382679299133,0.7518470883369446
19,0.5602774975234515,0.7228025197982788
20,0.5718569020702414,0.7773247957229614
21,0.5483891661853006,0.7510827779769897
22,0.5272646489208692,0.7648407220840454
23,0.5157715286294074,0.7778343558311462
24,0.5114842155208327,0.7574521899223328
25,0.49130516509487204,0.7605094909667969
26,0.4720792439702439,0.7770700454711914
27,0.45991189471662863,0.8124840259552002
28,0.44402995991380245,0.7709553837776184
29,0.41685049378708616,0.8300636410713196
30,0.39733656873441725,0.8137578964233398
31,0.3945659003029131,0.8336305022239685
32,0.38686526025811285,0.8407642841339111
33,0.3805751816867149,0.8183438777923584
34,0.36393613358066507,0.7775796055793762
35,0.3761581429471708,0.7918471097946167
36,0.35479943923754237,0.8405095338821411
37,0.34833074391704716,0.8371974229812622
38,0.32463340583729416,0.8364330530166626
39,0.30877603039349594,0.7709553837776184
40,0.3273015283558467,0.8410190343856812
41,0.3207158554498463,0.8272610902786255
42,0.28657367356019475,0.8573247790336609
43,0.31233219557429015,0.8287897706031799
44,0.2933608689536787,0.8448407053947449
45,0.2815017716525352,0.8519744873046875
46,0.2871544559116233,0.853757917881012
47,0.2780898319531793,0.8321018815040588
48,0.26440160905253396,0.8402547240257263
49,0.26408157609913446,0.7836942076683044
50,0.2630476333098869,0.8524840474128723
51,0.24641923861552592,0.8741400837898254
52,0.22542408282217913,0.847388505935669
53,0.24736983420914166,0.8568152189254761
54,0.2528797809595931,0.8417834043502808
55,0.22954403680481322,0.8422929644584656
56,0.2236005407694268,0.8333757519721985
57,0.22060294857580368,0.8547770380973816
58,0.194725001307383,0.8201273679733276
59,0.19871278709336504,0.8552865982055664
60,0.2127554109447623,0.8346496224403381
61,0.18634208511203937,0.860127329826355
62,0.17286437229342658,0.8583438992500305
63,0.18901069528640133,0.865987241268158
64,0.1823418524167309,0.8545222282409668
65,0.18852925790499334,0.8494266867637634
66,0.16812738495534413,0.8588534593582153
67,0.1721684110593306,0.8468789458274841
68,0.157020082722788,0.800764262676239
69,0.15334338587644983,0.8738852739334106
70,0.1637329977669128,0.8815286159515381
71,0.1450750770123854,0.8529936075210571
72,0.155310981536973,0.8654776811599731
73,0.13886291679147988,0.8759235143661499
74,0.14994854204458732,0.8761783242225647
75,0.1327513414498878,0.8766878247261047
76,0.1276084265786491,0.878726065158844
77,0.1317027914401603,0.8371974229812622
78,0.14253551701772704,0.8478980660438538
79,0.14439876933824525,0.8830572962760925
80,0.12911423387592785,0.8636942505836487
81,0.1418634368336364,0.872611403465271
82,0.13220981426843226,0.8853502869606018
83,0.12886654460573033,0.847388505935669
84,0.11701106400012154,0.8667515516281128
85,0.13835105243815135,0.8677706718444824
86,0.12715920096594993,0.8631846904754639
87,0.13601452015238266,0.8585987091064453
88,0.09905621006268345,0.866496741771698
89,0.12586245323493056,0.8644585609436035
90,0.10951332400922906,0.8642037510871887
91,0.09774258296477469,0.8754139542579651
92,0.1261097783197279,0.8754139542579651
93,0.1155980083428017,0.8792356252670288
94,0.09664536867137641,0.8649681210517883
95,0.07870279038197374,0.8871337175369263
96,0.11006235808440268,0.866496741771698
97,0.11103374148680739,0.8833120465278625
98,0.08934617963657804,0.8782165050506592
99,0.09376475222612897,0.8810190558433533
100,0.1074295505268933,0.8695541024208069
