Epoch,Train_Loss,Val_Accuracy
1,2.116264714224864,0.3070063591003418
2,1.7007698152024868,0.4540127217769623
3,1.4689634454452385,0.5464968085289001
4,1.3341302542363183,0.5656050443649292
5,1.218160367012024,0.6061146259307861
6,1.1202996654025579,0.6461145877838135
7,1.045523306676897,0.6731209754943848
8,0.9881384892989014,0.6272611021995544
9,0.932054229206958,0.7024203538894653
10,0.917706493705006,0.7248407006263733
11,0.8726319897983034,0.7016559839248657
12,0.8525291907585273,0.7154139876365662
13,0.788028890702684,0.7640764117240906
14,0.7885981458728596,0.7291719317436218
15,0.785313570853007,0.7228025197982788
16,0.7583206983441013,0.7416560053825378
17,0.7154737470008559,0.7014012336730957
18,0.6990244840666399,0.7526113986968994
19,0.6983197567321486,0.7847133278846741
20,0.6425643914836948,0.7931209802627563
21,0.6327009746078718,0.7640764117240906
22,0.6188638047141544,0.769426703453064
23,0.615017931289592,0.7900636792182922
24,0.5818821652966031,0.7294267416000366
25,0.5617265991992869,0.7464967966079712
26,0.5531807341818082,0.7971974015235901
27,0.522165784239769,0.8147770166397095
28,0.5449407139066923,0.8045859336853027
29,0.5281983493243234,0.7877706289291382
30,0.5082413285465563,0.8094267249107361
31,0.4886413261546927,0.8122292757034302
32,0.47171742893376595,0.8152865767478943
33,0.46663370291560385,0.8280254602432251
34,0.44777040999319595,0.8392356038093567
35,0.4494881990349899,0.8216559886932373
36,0.4529494410854275,0.8399999737739563
37,0.4113557223546303,0.8280254602432251
38,0.4181369511757867,0.8445859551429749
39,0.390915410953053,0.8489171266555786
40,0.40747873331025497,0.8428025245666504
41,0.39310507376567794,0.8346496224403381
42,0.3833269139088817,0.8305732011795044
43,0.36359188437966977,0.8456050753593445
44,0.35205494464706566,0.8580891489982605
45,0.3410599250914687,0.8614012002944946
46,0.33223877889498815,0.8647133111953735
47,0.36142666836158704,0.84407639503479
48,0.33528296932325524,0.8578343391418457
49,0.320033805489035,0.8509553670883179
50,0.3100934548840179,0.8535031676292419
51,0.299275850529893,0.8402547240257263
52,0.3046279484437684,0.860127329826355
53,0.28047455734241816,0.8180891275405884
54,0.2920797251417475,0.8619107604026794
55,0.2869021098492509,0.8369426131248474
56,0.25616296931343563,0.8619107604026794
57,0.2899122077403432,0.8573247790336609
58,0.2889146838210902,0.8672611117362976
59,0.25654109228654937,0.8585987091064453
60,0.26911137826361897,0.872356653213501
61,0.2429216181701523,0.8708279728889465
62,0.23955214557758833,0.8644585609436035
63,0.2456107382994082,0.8812738656997681
64,0.23503171725167057,0.878726065158844
65,0.24479253150648989,0.8799999356269836
66,0.2331056807474312,0.8835668563842773
67,0.23387297655818826,0.8708279728889465
68,0.22113910151992813,0.8654776811599731
69,0.21684384608041432,0.8799999356269836
70,0.2197119170484149,0.8667515516281128
71,0.20762684162769277,0.8698088526725769
72,0.19584675334962243,0.8756687641143799
73,0.20810369787327312,0.868789792060852
74,0.20440365112686562,0.8815286159515381
75,0.19325425251213424,0.8756687641143799
76,0.18649455886965585,0.8774521946907043
77,0.19350659260999853,0.8486623764038086
78,0.20353816802913355,0.8430572748184204
79,0.19248077604540828,0.8621655702590942
80,0.17406875353495954,0.8698088526725769
81,0.18573563895188272,0.8718470931053162
82,0.1765622550037579,0.868789792060852
83,0.1695890712472847,0.878980815410614
84,0.1708578026143171,0.878726065158844
85,0.16387891812186878,0.8354139924049377
86,0.16659137541270358,0.8731209635734558
87,0.15113016985893502,0.8751592040061951
88,0.1554229425503162,0.8868789076805115
89,0.13608330258057785,0.8751592040061951
90,0.14903760120919826,0.8894267082214355
91,0.15193771546769697,0.8486623764038086
92,0.17406835156982228,0.8611464500427246
93,0.14800679975552328,0.8749043941497803
94,0.1378509921124363,0.8563056588172913
95,0.1574486779664659,0.8766878247261047
96,0.141131255704657,0.8692992925643921
97,0.15162836414903907,0.8965604901313782
98,0.13514861109650741,0.8435668349266052
99,0.13689656571043118,0.8672611117362976
100,0.13115909881731969,0.878980815410614
