Epoch,Train_Loss,Val_Accuracy
1,2.539877858404386,0.18573246896266937
2,2.161347625215175,0.20280253887176514
3,2.099084934137635,0.3136305510997772
4,2.000933037369938,0.3284076154232025
5,1.891411190113779,0.36305731534957886
6,1.7970753435361184,0.3936305642127991
7,1.7357724985833896,0.4965604841709137
8,1.6344361406261638,0.5510827898979187
9,1.5685321749266932,0.5487897992134094
10,1.566291366795362,0.5938853025436401
11,1.4820561277664315,0.5992356538772583
12,1.4512157228033422,0.6117197275161743
13,1.4110344933251202,0.6537579298019409
14,1.3700083257788318,0.6899362802505493
15,1.3395240783691407,0.6644585728645325
16,1.3369785735162638,0.588280200958252
17,1.3267076162968652,0.678726077079773
18,1.2834507901789778,0.6922292709350586
19,1.2649551328966173,0.7424203157424927
20,1.2133240105742116,0.7276432514190674
21,1.2475785678726132,0.7179617285728455
22,1.2268874400753087,0.7523566484451294
23,1.1926765446945773,0.763057291507721
24,1.184874462374186,0.7230572700500488
25,1.1712040036411608,0.7503184080123901
26,1.1241517151816416,0.7515923380851746
27,1.1535932683338552,0.7775796055793762
28,1.1642203866425207,0.7696815133094788
29,1.118186895524041,0.8025477528572083
30,1.108056031142251,0.7946496605873108
31,1.1241773170939946,0.7108280062675476
32,1.075722742282738,0.8035668134689331
33,1.1030543346526258,0.7803820967674255
34,1.0240831891358908,0.7602547407150269
35,1.0554701302516258,0.7778343558311462
36,1.0534504594439167,0.7671337127685547
37,1.0058958051568372,0.8206369280815125
38,1.0238185444120633,0.8321018815040588
39,1.0290114360340572,0.7166878581047058
40,1.0143803385354704,0.8394904136657715
41,0.9870969494015484,0.7905731797218323
42,1.0287688462410942,0.8369426131248474
43,0.990498575921786,0.7622929811477661
44,0.9924557770712901,0.8382165431976318
45,1.0119563685130264,0.8147770166397095
46,0.9795549514435106,0.8119744658470154
47,1.0056315820601027,0.7951592206954956
48,0.993635461542566,0.8456050753593445
49,0.9702248453083685,0.8056050539016724
50,0.950778694779186,0.8349044322967529
51,0.9444862343497196,0.8234394192695618
52,0.9352585285649462,0.8529936075210571
53,0.917979887961331,0.8456050753593445
54,0.9428595416121563,0.8504458069801331
55,0.934357381675203,0.8535031676292419
56,0.9181630959450189,0.8435668349266052
57,0.9264076531943628,0.8242037892341614
58,0.9135342016311016,0.812738835811615
59,0.8719443632384478,0.8591082096099854
60,0.9154423535375272,0.8657324314117432
61,0.9331304663823823,0.8522292375564575
62,0.8938995812909077,0.8695541024208069
63,0.9238263560553729,0.8705732226371765
64,0.94861458125761,0.8560509085655212
65,0.9052981289261478,0.8642037510871887
66,0.8975835952970941,0.8614012002944946
67,0.8546097683704506,0.8619107604026794
68,0.8617805652699229,0.8468789458274841
69,0.8678643089987463,0.8578343391418457
70,0.881514272220054,0.866496741771698
71,0.8708977630330345,0.8578343391418457
72,0.9025400035967261,0.8799999356269836
73,0.8027618250351841,0.854012668132782
74,0.8689482109021333,0.8871337175369263
75,0.8656409805356446,0.878980815410614
76,0.8497331505609771,0.878471314907074
77,0.8226452688797046,0.8815286159515381
78,0.8646648657271417,0.8580891489982605
79,0.8574620099138406,0.878471314907074
80,0.8272047102703887,0.8741400837898254
81,0.29431684613227843,0.8805094957351685
82,0.27795722064072803,0.8807643055915833
83,0.2590391040984857,0.853757917881012
84,0.2586026556663594,0.8547770380973816
85,0.23172549694713396,0.8794903755187988
86,0.22952415231236462,0.8142674565315247
87,0.2199394453569489,0.8685349822044373
88,0.2157516246914106,0.8838216066360474
89,0.2135225828326607,0.8876432776451111
90,0.20770944977589584,0.8731209635734558
91,0.2065438629017543,0.878980815410614
92,0.20886278211817902,0.8629298806190491
93,0.1853755028002848,0.8794903755187988
94,0.20179346963542244,0.8815286159515381
95,0.18904574613197375,0.8542674779891968
96,0.18358045421319746,0.8899362683296204
97,0.1757621764931512,0.8782165050506592
98,0.18338778815468995,0.8960509300231934
99,0.18824721771308173,0.8713375329971313
100,0.16588393122557613,0.8713375329971313
