Epoch,Train_Loss,Val_Accuracy
1,2.522515115672595,0.2229299247264862
2,1.9631298813101363,0.300382137298584
3,1.796377572294784,0.3610190749168396
4,1.6589597659568265,0.4672611355781555
5,1.4718851945171618,0.5014012455940247
6,1.3425735970066017,0.5584713220596313
7,1.2232702684729067,0.5577069520950317
8,1.1539625264193913,0.637706995010376
9,1.057939446135743,0.6881528496742249
10,1.002420910417217,0.6114649176597595
11,0.908594159230794,0.6764330863952637
12,0.8990597659594393,0.6537579298019409
13,0.8481771268256723,0.6290445327758789
14,0.8205776263589728,0.7202547192573547
15,0.7508563309499662,0.7365604639053345
16,0.7229263259939951,0.7768152356147766
17,0.7034818260637048,0.7457324266433716
18,0.6874163975454357,0.6695541143417358
19,0.6533506382001589,0.6940127015113831
20,0.6237784330159017,0.7620381712913513
21,0.6003846297525379,0.759745180606842
22,0.5659096996261649,0.7737579345703125
23,0.5604410445036954,0.794140100479126
24,0.5401492800614606,0.7671337127685547
25,0.542918031754559,0.7977069616317749
26,0.5014615773338161,0.788280189037323
27,0.5062474600256306,0.8107005953788757
28,0.49150857247718394,0.8028025031089783
29,0.44626970160497376,0.7793630361557007
30,0.4609267287058373,0.7854776382446289
31,0.43509349308601797,0.78191077709198
32,0.42262849966957144,0.8015286326408386
33,0.41740763758959837,0.7492993474006653
34,0.39853206807619906,0.7961782813072205
35,0.40482922367853663,0.8056050539016724
36,0.36721463644341246,0.8208916783332825
37,0.3493561279283811,0.8114649057388306
38,0.3607022380583907,0.7666241526603699
39,0.35847813585033156,0.7892993092536926
40,0.3201953905494246,0.8463693857192993
41,0.34093826294761814,0.8264967799186707
42,0.3157666062247263,0.8038216233253479
43,0.3098176106402319,0.7650954723358154
44,0.3035117410225411,0.7505732178688049
45,0.3197111773164305,0.8221655488014221
46,0.29596554967638566,0.812993586063385
47,0.2878239475292702,0.8160508871078491
48,0.2794234197433681,0.8374521732330322
49,0.2579607569599805,0.8504458069801331
50,0.26441937980994784,0.8471336960792542
51,0.238737017732777,0.8331210017204285
52,0.2599906195720581,0.8321018815040588
53,0.23923394726972058,0.8331210017204285
54,0.23699060204910904,0.8588534593582153
55,0.23077285616365198,0.8313375115394592
56,0.20355245542444594,0.8073884844779968
57,0.21814848778590765,0.8262419700622559
58,0.1904166260198371,0.8545222282409668
59,0.17957341058613502,0.8242037892341614
60,0.18625103018871725,0.8282802104949951
61,0.1910466204767358,0.8361783027648926
62,0.17323788245246835,0.8466241359710693
63,0.18545768675330568,0.8417834043502808
64,0.18488081810000825,0.8292993307113647
65,0.1738904966679338,0.8507006168365479
66,0.154254420673194,0.8405095338821411
67,0.16214334582016893,0.8634394407272339
68,0.15215221032092016,0.8550317883491516
69,0.15539941273323477,0.8560509085655212
70,0.1625663090037973,0.8619107604026794
71,0.1552709637541477,0.8407642841339111
72,0.1579090327738899,0.8471336960792542
73,0.13317322993829642,0.8519744873046875
74,0.14502473379651162,0.8433120846748352
75,0.12919428714946524,0.8555413484573364
76,0.1259190114087438,0.8422929644584656
77,0.10704463541711846,0.8507006168365479
78,0.10091298262346281,0.8387260437011719
79,0.10725876815259865,0.8647133111953735
80,0.11819050708556011,0.8471336960792542
81,0.11736227000412876,0.8478980660438538
82,0.11419085482109899,0.837706983089447
83,0.0952254477378032,0.8478980660438538
84,0.10046151544490498,0.847643256187439
85,0.10676157898078226,0.8481528162956238
86,0.12252833158390163,0.8542674779891968
87,0.10846474297242621,0.8555413484573364
88,0.09091327875240209,0.8552865982055664
89,0.11408070132952847,0.8494266867637634
90,0.11327866161216611,0.8438215851783752
91,0.0868964943371407,0.8713375329971313
92,0.09793233031993859,0.8708279728889465
93,0.09374096665582428,0.8591082096099854
94,0.08433992596827958,0.8647133111953735
95,0.08483336804664299,0.8672611117362976
96,0.08204059725091474,0.8685349822044373
97,0.08774340420655191,0.8741400837898254
98,0.0946842883904911,0.8583438992500305
99,0.07280619493494295,0.8636942505836487
100,0.07460503962707438,0.866496741771698
