Epoch,Train_Loss,Val_Accuracy
1,2.063686824824712,0.2924840748310089
2,1.6982186428488117,0.4338853359222412
3,1.457206324355243,0.4909553825855255
4,1.3028859349146282,0.5959235429763794
5,1.170873561134077,0.5166878700256348
6,1.0932431898704946,0.5617834329605103
7,0.9776066419196455,0.6777069568634033
8,0.9572416413320254,0.596942663192749
9,0.88995030318221,0.6272611021995544
10,0.8221396697710638,0.678726077079773
11,0.8107747329424505,0.6914649605751038
12,0.7749132995736109,0.7141401171684265
13,0.7659056554101917,0.6764330863952637
14,0.7316995663185643,0.7059872150421143
15,0.6918085135825692,0.6797451972961426
16,0.6624893668579729,0.6672611236572266
17,0.6541668511416814,0.7141401171684265
18,0.6021705408618875,0.7477706670761108
19,0.5802300662210543,0.7696815133094788
20,0.5597156853708503,0.7564330697059631
21,0.5729038053995943,0.6980891227722168
22,0.5177192447120196,0.6519744992256165
23,0.5108079155013986,0.775796115398407
24,0.5048464287633765,0.7796177864074707
25,0.471407996873333,0.8071337342262268
26,0.47607735003510565,0.7571974396705627
27,0.4610141797424996,0.753630518913269
28,0.4491157862421584,0.8043311834335327
29,0.44703910612080194,0.7890445590019226
30,0.42699374952544905,0.7375795841217041
31,0.40832791365172766,0.7042037844657898
32,0.4023528474650971,0.8239489793777466
33,0.3940199029772249,0.7543948888778687
34,0.3659554276972601,0.8203821182250977
35,0.36783831495128266,0.7258598208427429
36,0.3726921944993816,0.8259872198104858
37,0.3574088424035948,0.7862420082092285
38,0.32716632073056207,0.8214012384414673
39,0.3336255979048063,0.7436942458152771
40,0.3276731118763963,0.7959235310554504
41,0.3226721327598781,0.8356687426567078
42,0.29435671294388704,0.8137578964233398
43,0.31506742006295346,0.8038216233253479
44,0.2824733785978735,0.7926114201545715
45,0.2952040523698885,0.8170700073242188
46,0.29063760723969706,0.8282802104949951
47,0.2807319895045398,0.7521018981933594
48,0.2459192668942556,0.812993586063385
49,0.2593090307630905,0.8104458451271057
50,0.2674208921316552,0.8224203586578369
51,0.2500441916389008,0.8420381546020508
52,0.22390414835655525,0.8244585394859314
53,0.22582213468339346,0.8466241359710693
54,0.22702712330916155,0.8550317883491516
55,0.2077344451865105,0.8356687426567078
56,0.21005553558264692,0.8206369280815125
57,0.207701566692901,0.8313375115394592
58,0.20821312161749356,0.8180891275405884
59,0.20796965031999431,0.8545222282409668
60,0.20786846347459376,0.8262419700622559
61,0.16789342212962777,0.812738835811615
62,0.1907529441563234,0.850191056728363
63,0.20089728946555152,0.8349044322967529
64,0.17449899604671623,0.819362998008728
65,0.15592432649780627,0.8557961583137512
66,0.17321911250075248,0.8211464285850525
67,0.16897613019363522,0.850191056728363
68,0.1762098594479365,0.8509553670883179
69,0.15265470533950687,0.8056050539016724
70,0.1501522001950708,0.8527387976646423
71,0.1699439473450184,0.8443311452865601
72,0.15388249320118394,0.8371974229812622
73,0.16496818788247566,0.8078980445861816
74,0.16428301228235845,0.8570700287818909
75,0.14304721608043533,0.8550317883491516
76,0.1272084698693393,0.8433120846748352
77,0.1434521481445799,0.8183438777923584
78,0.1374593142879336,0.8692992925643921
79,0.1304788822690918,0.8550317883491516
80,0.1422713766359303,0.8387260437011719
81,0.12761384514096666,0.8682802319526672
82,0.12649144061318,0.8542674779891968
83,0.1270591366066508,0.8573247790336609
84,0.11963386420313626,0.8654776811599731
85,0.1279391914299906,0.847388505935669
86,0.12147185466673276,0.8529936075210571
87,0.11965294325188415,0.8321018815040588
88,0.12249368122995716,0.8606368899345398
89,0.11805350402344579,0.8672611117362976
90,0.10991089686445177,0.8486623764038086
91,0.1131471173506077,0.8547770380973816
92,0.11643474281140387,0.8557961583137512
93,0.11150552485495398,0.8512101173400879
94,0.10676061726902446,0.8616560101509094
95,0.10656800830405053,0.8713375329971313
96,0.09403470375460304,0.8448407053947449
97,0.10232683521223394,0.8593630194664001
98,0.09499747635260837,0.868789792060852
99,0.1028904019510501,0.8349044322967529
100,0.10894045953268874,0.8468789458274841
